('3', '3', 'A', '5') 24116
('3', '3', 'A', '6') 9558
('3', '3', 'A', '7') 52640
('3', '3', 'A', '8') 202949
('3', '3', 'A', '9') 45111
('3', '3', 'A', 'A') 25897
('3', '3', 'A', 'B') 16647
('3', '3', 'A', 'C') 157017
('3', '3', 'A', 'D') 98356
('3', '3', 'A', 'E') 5905
('3', '3', 'A', 'F') 18931
('3', '3', 'B', '0') 17738
('3', '3', 'B', '1') 293908
('3', '3', 'B', '2') 198098
('3', '3', 'B', '3') 5827
('3', '3', 'B', '4') 142647
('3', '3', 'B', '5') 96852
('3', '3', 'B', '6') 214983
('3', '3', 'B', '7') 138048
('3', '3', 'B', '8') 1799
('3', '3', 'B', '9') 173142
('3', '3', 'B', 'A') 89481
('3', '3', 'B', 'B') 243857
('3', '3', 'B', 'C') 77655
('3', '3', 'B', 'D') 44017
('3', '3', 'B', 'E') 245813
('3', '3', 'B', 'F') 84496
('3', '3', 'C', '0') 33667
('3', '3', 'C', '1') 99782
('3', '3', 'C', '2') 48578
('3', '3', 'C', '3') 225799
('3', '3', 'C', '4') 195058
('3', '3', 'C', '5') 66342
('3', '3', 'C', '6') 12437
('3', '3', 'C', '7') 214548
('3', '3', 'C', '8') 142250
('3', '3', 'C', '9') 55623
('3', '3', 'C', 'A') 71104
('3', '3', 'C', 'B') 262357
('3', '3', 'C', 'C') 6777
('3', '3', 'C', 'D') 48162
('3', '3', 'C', 'E') 200625
('3', '3', 'C', 'F') 47336
('3', '3', 'D', '0') 56794
('3', '3', 'D', '1') 81033
('3', '3', 'D', '2') 239236
('3', '3', 'D', '3') 131397
('3', '3', 'D', '4') 47344
('3', '3', 'D', '5') 17877
('3', '3', 'D', '6') 121608
('3', '3', 'D', '7') 531
('3', '3', 'D', '8') 30608
('3', '3', 'D', '9') 13986
('3', '3', 'D', 'A') 25751
('3', '3', 'D', 'B') 70515
('3', '3', 'D', 'C') 146928
('3', '3', 'D', 'D') Not found in tenthousand
('3', '3', 'D', 'E') 76745
('3', '3', 'D', 'F') 230226
('3', '3', 'E', '0') 14970
('3', '3', 'E', '1') 128405
('3', '3', 'E', '2') 95602
('3', '3', 'E', '3') 34470
('3', '3', 'E', '4') 110041
('3', '3', 'E', '5') 206209
('3', '3', 'E', '6') 265336
('3', '3', 'E', '7') 97361
('3', '3', 'E', '8') 10257
('3', '3', 'E', '9') 10033
('3', '3', 'E', 'A') 220071
('3', '3', 'E', 'B') 131880
('3', '3', 'E', 'C') 60569
('3', '3', 'E', 'D') 89394
('3', '3', 'E', 'E') 9129
('3', '3', 'E', 'F') 78822
('3', '3', 'F', '0') 7338
('3', '3', 'F', '1') 25826
('3', '3', 'F', '2') 106873
('3', '3', 'F', '3') Not found in tenthousand
('3', '3', 'F', '4') 58691
('3', '3', 'F', '5') 139153
('3', '3', 'F', '6') Not found in tenthousand
('3', '3', 'F', '7') 7953
('3', '3', 'F', '8') 38423
('3', '3', 'F', '9') 36290
('3', '3', 'F', 'A') 42898
('3', '3', 'F', 'B') 69808
('3', '3', 'F', 'C') 9733
('3', '3', 'F', 'D') 14963
('3', '3', 'F', 'E') 55268
('3', '3', 'F', 'F') 55200
('3', '4', '0', '0') 1563
('3', '4', '0', '1') 1847
('3', '4', '0', '2') 94112
('3', '4', '0', '3') 208035
('3', '4', '0', '4') 105121
('3', '4', '0', '5') 4290
('3', '4', '0', '6') Not found in tenthousand
('3', '4', '0', '7') 99000
('3', '4', '0', '8') 32374
('3', '4', '0', '9') 212995
('3', '4', '0', 'A') 34385
('3', '4', '0', 'B') 27491
('3', '4', '0', 'C') 8341
('3', '4', '0', 'D') 115140
('3', '4', '0', 'E') 4613
('3', '4', '0', 'F') 82230
('3', '4', '1', '0') 4282
('3', '4', '1', '1') 966
('3', '4', '1', '2') 37877
('3', '4', '1', '3') 55936
('3', '4', '1', '4') 10025
('3', '4', '1', '5') 203297
('3', '4', '1', '6') 244664
('3', '4', '1', '7') 48240
('3', '4', '1', '8') 70889
('3', '4', '1', '9') 10277
('3', '4', '1', 'A') 54562
('3', '4', '1', 'B') 81713
('3', '4', '1', 'C') 3077
('3', '4', '1', 'D') 28583
('3', '4', '1', 'E') 260039
('3', '4', '1', 'F') 100037
('3', '4', '2', '0') 7479
('3', '4', '2', '1') Not found in tenthousand
('3', '4', '2', '2') 187033
('3', '4', '2', '3') 123444
('3', '4', '2', '4') 74457
('3', '4', '2', '5') 74769
('3', '4', '2', '6') 11169
('3', '4', '2', '7') 66627
('3', '4', '2', '8') 33652
('3', '4', '2', '9') 276199
('3', '4', '2', 'A') 40742
('3', '4', '2', 'B') 15620
('3', '4', '2', 'C') Not found in tenthousand
('3', '4', '2', 'D') 207235
('3', '4', '2', 'E') 44009
('3', '4', '2', 'F') 40114
('3', '4', '3', '0') 13978
('3', '4', '3', '1') 41428
('3', '4', '3', '2') 225637
('3', '4', '3', '3') 188023
('3', '4', '3', '4') 182418
('3', '4', '3', '5') 132804
('3', '4', '3', '6') 93139
('3', '4', '3', '7') 219779
('3', '4', '3', '8') 91929
('3', '4', '3', '9') 25958
('3', '4', '3', 'A') 107185
('3', '4', '3', 'B') 18535
('3', '4', '3', 'C') 19121
('3', '4', '3', 'D') 248981
('3', '4', '3', 'E') 182595
('3', '4', '3', 'F') 185969
('3', '4', '4', '0') 11161
('3', '4', '4', '1') 8534
('3', '4', '4', '2') 116416
('3', '4', '4', '3') 228293
('3', '4', '4', '4') 14984
('3', '4', '4', '5') 14992
('3', '4', '4', '6') 172051
('3', '4', '4', '7') 143600
('3', '4', '4', '8') 148053
('3', '4', '4', '9') Not found in tenthousand
('3', '4', '4', 'A') 53
('3', '4', '4', 'B') 85681
('3', '4', '4', 'C') 197969
('3', '4', '4', 'D') 222770
('3', '4', '4', 'E') 67713
('3', '4', '4', 'F') 44342
('3', '4', '5', '0') 19113
('3', '4', '5', '1') Not found in tenthousand
('3', '4', '5', '2') 58152
('3', '4', '5', '3') 8241
('3', '4', '5', '4') 56946
('3', '4', '5', '5') 139366
('3', '4', '5', '6') 74230
('3', '4', '5', '7') 6115
('3', '4', '5', '8') 226522
('3', '4', '5', '9') 22329
('3', '4', '5', 'A') 7945
('3', '4', '5', 'B') 40662
('3', '4', '5', 'C') 4057
('3', '4', '5', 'D') 103718
('3', '4', '5', 'E') 59830
('3', '4', '5', 'F') 47305
('3', '4', '6', '0') 9894
('3', '4', '6', '1') 20405
('3', '4', '6', '2') 41746
('3', '4', '6', '3') 32918
('3', '4', '6', '4') 85673
('3', '4', '6', '5') 8356
('3', '4', '6', '6') 88424
('3', '4', '6', '7') 46020
('3', '4', '6', '8') Not found in tenthousand
('3', '4', '6', '9') 86231
('3', '4', '6', 'A') 253651
('3', '4', '6', 'B') 77735
('3', '4', '6', 'C') 20918
('3', '4', '6', 'D') 86692
('3', '4', '6', 'E') 117874
('3', '4', '6', 'F') 11109
('3', '4', '7', '0') 23056
('3', '4', '7', '1') 64757
('3', '4', '7', '2') 4065
('3', '4', '7', '3') 188407
('3', '4', '7', '4') 58049
('3', '4', '7', '5') 22951
('3', '4', '7', '6') 23048
('3', '4', '7', '7') 45638
('3', '4', '7', '8') 72938
('3', '4', '7', '9') 78038
('3', '4', '7', 'A') 25172
('3', '4', '7', 'B') 137749
('3', '4', '7', 'C') 21525
('3', '4', '7', 'D') 78393
('3', '4', '7', 'E') 66419
('3', '4', '7', 'F') 93396
('3', '4', '8', '0') 2282
('3', '4', '8', '1') 104040
('3', '4', '8', '2') 14020
('3', '4', '8', '3') 57716
('3', '4', '8', '4') 8244
('3', '4', '8', '5') Not found in tenthousand
('3', '4', '8', '6') 122393
('3', '4', '8', '7') 230584
('3', '4', '8', '8') 45594
('3', '4', '8', '9') Not found in tenthousand
('3', '4', '8', 'A') 35560
('3', '4', '8', 'B') 104048
('3', '4', '8', 'C') 15668
('3', '4', '8', 'D') 81463
('3', '4', '8', 'E') 30689
('3', '4', '8', 'F') 26466
('3', '4', '9', '0') 8233
('3', '4', '9', '1') 25381
('3', '4', '9', '2') 12518
('3', '4', '9', '3') 36661
('3', '4', '9', '4') 264921
('3', '4', '9', '5') 70563
('3', '4', '9', '6') 53281
('3', '4', '9', '7') 149861
('3', '4', '9', '8') 155717
('3', '4', '9', '9') 223349
('3', '4', '9', 'A') 5254
('3', '4', '9', 'B') 105408
('3', '4', '9', 'C') 42629
('3', '4', '9', 'D') 32889
('3', '4', '9', 'E') 71522
('3', '4', '9', 'F') 1991
('3', '4', 'A', '0') 18762
('3', '4', 'A', '1') 193204
('3', '4', 'A', '2') 155746
('3', '4', 'A', '3') 30421
('3', '4', 'A', '4') 4051
('3', '4', 'A', '5') 55896
('3', '4', 'A', '6') 91894
('3', '4', 'A', '7') 74053
('3', '4', 'A', '8') 16921
('3', '4', 'A', '9') 163600
('3', '4', 'A', 'A') Not found in tenthousand
('3', '4', 'A', 'B') 60962
('3', '4', 'A', 'C') 111072
('3', '4', 'A', 'D') 43799
('3', '4', 'A', 'E') 22337
('3', '4', 'A', 'F') 2355
('3', '4', 'B', '0') 92442
('3', '4', 'B', '1') 127590
('3', '4', 'B', '2') 22517
('3', '4', 'B', '3') 94660
('3', '4', 'B', '4') 63430
('3', '4', 'B', '5') 89048
('3', '4', 'B', '6') 44936
('3', '4', 'B', '7') 151792
('3', '4', 'B', '8') 78401
('3', '4', 'B', '9') 30681
('3', '4', 'B', 'A') 125987
('3', '4', 'B', 'B') 12118
('3', '4', 'B', 'C') Not found in tenthousand
('3', '4', 'B', 'D') 44944
('3', '4', 'B', 'E') 82721
('3', '4', 'B', 'F') Not found in tenthousand
('3', '4', 'C', '0') 14776
('3', '4', 'C', '1') 43142
('3', '4', 'C', '2') 269703
('3', '4', 'C', '3') 231751
('3', '4', 'C', '4') 213794
('3', '4', 'C', '5') 182240
('3', '4', 'C', '6') 7408
('3', '4', 'C', '7') 7400
('3', '4', 'C', '8') 42967
('3', '4', 'C', '9') 124737
('3', '4', 'C', 'A') 34377
('3', '4', 'C', 'B') 35365
('3', '4', 'C', 'C') 88488
('3', '4', 'C', 'D') 132882
('3', '4', 'C', 'E') 197268
('3', '4', 'C', 'F') 264930
('3', '4', 'D', '0') 121482
('3', '4', 'D', '1') 27972
('3', '4', 'D', '2') 14784
('3', '4', 'D', '3') 77761
('3', '4', 'D', '4') 34328
('3', '4', 'D', '5') 265745
('3', '4', 'D', '6') 107640
('3', '4', 'D', '7') 13426
('3', '4', 'D', '8') 16929
('3', '4', 'D', '9') 93033
('3', '4', 'D', 'A') 12359
('3', '4', 'D', 'B') 57443
('3', '4', 'D', 'C') 78388
('3', '4', 'D', 'D') 97320
('3', '4', 'D', 'E') 83312
('3', '4', 'D', 'F') 34336
('3', '4', 'E', '0') 10490
('3', '4', 'E', '1') 115497
('3', '4', 'E', '2') 94663
('3', '4', 'E', '3') 78244
('3', '4', 'E', '4') 156980
('3', '4', 'E', '5') 35922
('3', '4', 'E', '6') Not found in tenthousand
('3', '4', 'E', '7') 239121
('3', '4', 'E', '8') 168
('3', '4', 'E', '9') 176
('3', '4', 'E', 'A') 76373
('3', '4', 'E', 'B') 41124
('3', '4', 'E', 'C') 175992
('3', '4', 'E', 'D') 163493
('3', '4', 'E', 'E') 23668
('3', '4', 'E', 'F') 97028
('3', '4', 'F', '0') 67705
('3', '4', 'F', '1') 32855
('3', '4', 'F', '2') 65650
('3', '4', 'F', '3') 99734
('3', '4', 'F', '4') 38054
('3', '4', 'F', '5') 19522
('3', '4', 'F', '6') 128226
('3', '4', 'F', '7') 93956
('3', '4', 'F', '8') 112658
('3', '4', 'F', '9') 41926
('3', '4', 'F', 'A') Not found in tenthousand
('3', '4', 'F', 'B') 52967
('3', '4', 'F', 'C') 102281
('3', '4', 'F', 'D') 98533
('3', '4', 'F', 'E') 6786
('3', '4', 'F', 'F') 155108
('3', '5', '0', '0') 1131
('3', '5', '0', '1') 10837
('3', '5', '0', '2') 39030
('3', '5', '0', '3') 48871
('3', '5', '0', '4') 48999
('3', '5', '0', '5') 47176
('3', '5', '0', '6') 47184
('3', '5', '0', '7') Not found in tenthousand
('3', '5', '0', '8') 131985
('3', '5', '0', '9') 129765
('3', '5', '0', 'A') 14530
('3', '5', '0', 'B') Not found in tenthousand
('3', '5', '0', 'C') 77573
('3', '5', '0', 'D') 61028
('3', '5', '0', 'E') 181221
('3', '5', '0', 'F') 24993
('3', '5', '1', '0') 96324
('3', '5', '1', '1') Not found in tenthousand
('3', '5', '1', '2') Not found in tenthousand
('3', '5', '1', '3') 85220
('3', '5', '1', '4') 231216
('3', '5', '1', '5') Not found in tenthousand
('3', '5', '1', '6') Not found in tenthousand
('3', '5', '1', '7') 118850
('3', '5', '1', '8') 45401
('3', '5', '1', '9') 76068
('3', '5', '1', 'A') 171335
('3', '5', '1', 'B') 153625
('3', '5', '1', 'C') 95143
('3', '5', '1', 'D') 46580
('3', '5', '1', 'E') 14888
('3', '5', '1', 'F') 271271
('3', '5', '2', '0') 14896
('3', '5', '2', '1') 70728
('3', '5', '2', '2') 26768
('3', '5', '2', '3') 68821
('3', '5', '2', '4') 213729
('3', '5', '2', '5') 53240
('3', '5', '2', '6') 76822
('3', '5', '2', '7') 26760
('3', '5', '2', '8') 210229
('3', '5', '2', '9') 122725
('3', '5', '2', 'A') 76544
('3', '5', '2', 'B') 27524
('3', '5', '2', 'C') 251862
('3', '5', '2', 'D') 47313
('3', '5', '2', 'E') 59858
('3', '5', '2', 'F') 69814
('3', '5', '3', '0') 11642
('3', '5', '3', '1') 15940
('3', '5', '3', '2') 106928
('3', '5', '3', '3') 212483
('3', '5', '3', '4') 48129
('3', '5', '3', '5') 246134
('3', '5', '3', '6') 264935
('3', '5', '3', '7') 97433
('3', '5', '3', '8') 58388
('3', '5', '3', '9') 63877
('3', '5', '3', 'A') 38752
('3', '5', '3', 'B') 104816
('3', '5', '3', 'C') 12087
('3', '5', '3', 'D') 76536
('3', '5', '3', 'E') 97254
('3', '5', '3', 'F') 24852
('3', '5', '4', '0') 46090
('3', '5', '4', '1') 28930
('3', '5', '4', '2') Not found in tenthousand
('3', '5', '4', '3') 14631
('3', '5', '4', '4') 27552
('3', '5', '4', '5') 29810
('3', '5', '4', '6') 106920
('3', '5', '4', '7') 180772
('3', '5', '4', '8') 58645
('3', '5', '4', '9') 93944
('3', '5', '4', 'A') 40006
('3', '5', '4', 'B') 68838
('3', '5', '4', 'C') 133875
('3', '5', '4', 'D') 76753
('3', '5', '4', 'E') 35459
('3', '5', '4', 'F') Not found in tenthousand
('3', '5', '5', '0') 27544
('3', '5', '5', '1') 85506
('3', '5', '5', '2') 106905
('3', '5', '5', '3') 49169
('3', '5', '5', '4') 95206
('3', '5', '5', '5') 93510
('3', '5', '5', '6') 5986
('3', '5', '5', '7') 250275
('3', '5', '5', '8') 93922
('3', '5', '5', '9') 88562
('3', '5', '5', 'A') 98500
('3', '5', '5', 'B') 140548
('3', '5', '5', 'C') Not found in tenthousand
('3', '5', '5', 'D') 46818
('3', '5', '5', 'E') 47298
('3', '5', '5', 'F') 37266
('3', '5', '6', '0') 8871
('3', '5', '6', '1') Not found in tenthousand
('3', '5', '6', '2') 62900
('3', '5', '6', '3') 14017
('3', '5', '6', '4') 9876
('3', '5', '6', '5') 28165
('3', '5', '6', '6') 279481
('3', '5', '6', '7') 147174
('3', '5', '6', '8') 84629
('3', '5', '6', '9') 39826
('3', '5', '6', 'A') 24150
('3', '5', '6', 'B') 134580
('3', '5', '6', 'C') 161122
('3', '5', '6', 'D') 151268
('3', '5', '6', 'E') 158625
('3', '5', '6', 'F') 39411
('3', '5', '7', '0') 26001
('3', '5', '7', '1') 157524
('3', '5', '7', '2') 72150
('3', '5', '7', '3') 11815
('3', '5', '7', '4') 165446
('3', '5', '7', '5') Not found in tenthousand
('3', '5', '7', '6') 195736
('3', '5', '7', '7') 60448
('3', '5', '7', '8') 78626
('3', '5', '7', '9') 99473
('3', '5', '7', 'A') 15909
('3', '5', '7', 'B') 175203
('3', '5', '7', 'C') Not found in tenthousand
('3', '5', '7', 'D') 101445
('3', '5', '7', 'E') 29735
('3', '5', '7', 'F') 14709
('3', '5', '8', '0') 14122
('3', '5', '8', '1') Not found in tenthousand
('3', '5', '8', '2') 68689
('3', '5', '8', '3') 81720
('3', '5', '8', '4') 4900
('3', '5', '8', '5') 71302
('3', '5', '8', '6') 122501
('3', '5', '8', '7') 188247
('3', '5', '8', '8') 7202
('3', '5', '8', '9') 27062
('3', '5', '8', 'A') 18097
('3', '5', '8', 'B') 19429
('3', '5', '8', 'C') Not found in tenthousand
('3', '5', '8', 'D') 42609
('3', '5', '8', 'E') 14009
('3', '5', '8', 'F') 50856
('3', '5', '9', '0') 54419
('3', '5', '9', '1') 50864
('3', '5', '9', '2') 60003
('3', '5', '9', '3') 99990
('3', '5', '9', '4') 251219
('3', '5', '9', '5') Not found in tenthousand
('3', '5', '9', '6') 153961
('3', '5', '9', '7') 72839
('3', '5', '9', '8') 61888
('3', '5', '9', '9') 28198
('3', '5', '9', 'A') 27513
('3', '5', '9', 'B') 240471
('3', '5', '9', 'C') 68681
('3', '5', '9', 'D') 282083
('3', '5', '9', 'E') 159858
('3', '5', '9', 'F') 15714
('3', '5', 'A', '0') 22698
('3', '5', 'A', '1') 61880
('3', '5', 'A', '2') 178168
('3', '5', 'A', '3') 20613
('3', '5', 'A', '4') 97441
('3', '5', 'A', '5') 167286
('3', '5', 'A', '6') 56960
('3', '5', 'A', '7') 115475
('3', '5', 'A', '8') 51282
('3', '5', 'A', '9') 8150
('3', '5', 'A', 'A') 233892
('3', '5', 'A', 'B') 99984
('3', '5', 'A', 'C') 144503
('3', '5', 'A', 'D') 17299
('3', '5', 'A', 'E') 21193
('3', '5', 'A', 'F') 175718
('3', '5', 'B', '0') 85396
('3', '5', 'B', '1') 62419
('3', '5', 'B', '2') 80466
('3', '5', 'B', '3') 47393
('3', '5', 'B', '4') 197028
('3', '5', 'B', '5') Not found in tenthousand
('3', '5', 'B', '6') 109520
('3', '5', 'B', '7') 99976
('3', '5', 'B', '8') 46614
('3', '5', 'B', '9') 2965
('3', '5', 'B', 'A') 126232
('3', '5', 'B', 'B') 38177
('3', '5', 'B', 'C') 48121
('3', '5', 'B', 'D') 16200
('3', '5', 'B', 'E') Not found in tenthousand
('3', '5', 'B', 'F') 25123
('3', '5', 'C', '0') 48874
('3', '5', 'C', '1') 193188
('3', '5', 'C', '2') 75814
('3', '5', 'C', '3') 126240
('3', '5', 'C', '4') 253314
('3', '5', 'C', '5') 34103
('3', '5', 'C', '6') 62632
('3', '5', 'C', '7') 125424
('3', '5', 'C', '8') 199107
('3', '5', 'C', '9') 6819
('3', '5', 'C', 'A') 140784
('3', '5', 'C', 'B') 56952
('3', '5', 'C', 'C') 66931
('3', '5', 'C', 'D') 30325
('3', '5', 'C', 'E') 52949
('3', '5', 'C', 'F') 3732
('3', '5', 'D', '0') 20522
('3', '5', 'D', '1') 20312
('3', '5', 'D', '2') 110161
('3', '5', 'D', '3') 27521
('3', '5', 'D', '4') 7447
('3', '5', 'D', '5') 243731
('3', '5', 'D', '6') 193926
('3', '5', 'D', '7') 37573
('3', '5', 'D', '8') Not found in tenthousand
('3', '5', 'D', '9') 9190
('3', '5', 'D', 'A') 54230
('3', '5', 'D', 'B') 2885
('3', '5', 'D', 'C') 47385
('3', '5', 'D', 'D') 66919
('3', '5', 'D', 'E') 251058
('3', '5', 'D', 'F') 236952
('3', '5', 'E', '0') 13898
('3', '5', 'E', '1') 62528
('3', '5', 'E', '2') 3829
('3', '5', 'E', '3') 66370
('3', '5', 'E', '4') 224528
('3', '5', 'E', '5') 142407
('3', '5', 'E', '6') 96433
('3', '5', 'E', '7') 126998
('3', '5', 'E', '8') 13779
('3', '5', 'E', '9') 299541
('3', '5', 'E', 'A') 68368
('3', '5', 'E', 'B') 29491
('3', '5', 'E', 'C') 52131
('3', '5', 'E', 'D') 74113
('3', '5', 'E', 'E') 200418
('3', '5', 'E', 'F') 36338
('3', '5', 'F', '0') 68824
('3', '5', 'F', '1') 7173
('3', '5', 'F', '2') 101345
('3', '5', 'F', '3') 109191
('3', '5', 'F', '4') Not found in tenthousand
('3', '5', 'F', '5') 30981
('3', '5', 'F', '6') 36585
('3', '5', 'F', '7') 129284
('3', '5', 'F', '8') 44873
('3', '5', 'F', '9') 46466
('3', '5', 'F', 'A') 202022
('3', '5', 'F', 'B') 30514
('3', '5', 'F', 'C') 54512
('3', '5', 'F', 'D') 144691
('3', '5', 'F', 'E') 25144
('3', '5', 'F', 'F') 26150
('3', '6', '0', '0') 5195
('3', '6', '0', '1') 89108
('3', '6', '0', '2') 4578
('3', '6', '0', '3') 23045
('3', '6', '0', '4') 11091
('3', '6', '0', '5') 110864
('3', '6', '0', '6') 59222
('3', '6', '0', '7') Not found in tenthousand
('3', '6', '0', '8') 40416
('3', '6', '0', '9') 155224
('3', '6', '0', 'A') 150340
('3', '6', '0', 'B') 109319
('3', '6', '0', 'C') 43569
('3', '6', '0', 'D') 54504
('3', '6', '0', 'E') 150852
('3', '6', '0', 'F') 62501
('3', '6', '1', '0') 54554
('3', '6', '1', '1') 18935
('3', '6', '1', '2') 20564
('3', '6', '1', '3') 49161
('3', '6', '1', '4') 11961
('3', '6', '1', '5') 187890
('3', '6', '1', '6') 18553
('3', '6', '1', '7') 118272
('3', '6', '1', '8') 20899
('3', '6', '1', '9') 240112
('3', '6', '1', 'A') 40408
('3', '6', '1', 'B') 44881
('3', '6', '1', 'C') 15397
('3', '6', '1', 'D') 1239
('3', '6', '1', 'E') 126576
('3', '6', '1', 'F') 63990
('3', '6', '2', '0') 46026
('3', '6', '2', '1') 18089
('3', '6', '2', '2') 23492
('3', '6', '2', '3') 105110
('3', '6', '2', '4') 111929
('3', '6', '2', '5') 98114
('3', '6', '2', '6') 199000
('3', '6', '2', '7') 12472
('3', '6', '2', '8') 84945
('3', '6', '2', '9') 175857
('3', '6', '2', 'A') 12480
('3', '6', '2', 'B') 62835
('3', '6', '2', 'C') 87717
('3', '6', '2', 'D') Not found in tenthousand
('3', '6', '2', 'E') 174743
('3', '6', '2', 'F') 3063
('3', '6', '3', '0') 14634
('3', '6', '3', '1') 187120
('3', '6', '3', '2') 32709
('3', '6', '3', '3') 142105
('3', '6', '3', '4') 194248
('3', '6', '3', '5') 57296
('3', '6', '3', '6') Not found in tenthousand
('3', '6', '3', '7') Not found in tenthousand
('3', '6', '3', '8') 95336
('3', '6', '3', '9') Not found in tenthousand
('3', '6', '3', 'A') 43561
('3', '6', '3', 'B') 72313
('3', '6', '3', 'C') 6803
('3', '6', '3', 'D') 80720
('3', '6', '3', 'E') 36502
('3', '6', '3', 'F') 1904
('3', '6', '4', '0') 60115
('3', '6', '4', '1') Not found in tenthousand
('3', '6', '4', '2') 91351
('3', '6', '4', '3') 172688
('3', '6', '4', '4') 1896
('3', '6', '4', '5') 21201
('3', '6', '4', '6') 100695
('3', '6', '4', '7') 33889
('3', '6', '4', '8') 45479
('3', '6', '4', '9') 132485
('3', '6', '4', 'A') 39730
('3', '6', '4', 'B') 80712
('3', '6', '4', 'C') 88022
('3', '6', '4', 'D') 56040
('3', '6', '4', 'E') 100228
('3', '6', '4', 'F') 11353
('3', '6', '5', '0') 13226
('3', '6', '5', '1') 295671
('3', '6', '5', '2') 4259
('3', '6', '5', '3') 175381
('3', '6', '5', '4') 168264
('3', '6', '5', '5') 264152
('3', '6', '5', '6') 104833
('3', '6', '5', '7') 66657
('3', '6', '5', '8') 234409
('3', '6', '5', '9') 56500
('3', '6', '5', 'A') 38833
('3', '6', '5', 'B') 225560
('3', '6', '5', 'C') 87653
('3', '6', '5', 'D') 273457
('3', '6', '5', 'E') 65817
('3', '6', '5', 'F') Not found in tenthousand
('3', '6', '6', '0') 38825
('3', '6', '6', '1') 45409
('3', '6', '6', '2') 72599
('3', '6', '6', '3') 9283
('3', '6', '6', '4') 56675
('3', '6', '6', '5') 155186
('3', '6', '6', '6') 24985
('3', '6', '6', '7') 15220
('3', '6', '6', '8') 17831
('3', '6', '6', '9') 76274
('3', '6', '6', 'A') 8775
('3', '6', '6', 'B') 216901
('3', '6', '6', 'C') 5765
('3', '6', '6', 'D') 116886
('3', '6', '6', 'E') 12818
('3', '6', '6', 'F') 11361
('3', '6', '7', '0') 20193
('3', '6', '7', '1') 92903
('3', '6', '7', '2') 145474
('3', '6', '7', '3') 212552
('3', '6', '7', '4') 8337
('3', '6', '7', '5') 27030
('3', '6', '7', '6') 473
('3', '6', '7', '7') 3120
('3', '6', '7', '8') 8329
('3', '6', '7', '9') 102935
('3', '6', '7', 'A') 206787
('3', '6', '7', 'B') Not found in tenthousand
('3', '6', '7', 'C') 82449
('3', '6', '7', 'D') 38169
('3', '6', '7', 'E') 33156
('3', '6', '7', 'F') Not found in tenthousand
('3', '6', '8', '0') 98731
('3', '6', '8', '1') 128928
('3', '6', '8', '2') 108832
('3', '6', '8', '3') Not found in tenthousand
('3', '6', '8', '4') Not found in tenthousand
('3', '6', '8', '5') 153476
('3', '6', '8', '6') 61696
('3', '6', '8', '7') 266023
('3', '6', '8', '8') 56714
('3', '6', '8', '9') 241720
('3', '6', '8', 'A') 23428
('3', '6', '8', 'B') 56566
('3', '6', '8', 'C') 147250
('3', '6', '8', 'D') 263970
('3', '6', '8', 'E') 70019
('3', '6', '8', 'F') 2199
('3', '6', '9', '0') 84858
('3', '6', '9', '1') 181969
('3', '6', '9', '2') 481
('3', '6', '9', '3') 104002
('3', '6', '9', '4') 104713
('3', '6', '9', '5') 57367
('3', '6', '9', '6') 2839
('3', '6', '9', '7') 16004
('3', '6', '9', '8') 134947
('3', '6', '9', '9') 67191
('3', '6', '9', 'A') 118934
('3', '6', '9', 'B') 3876
('3', '6', '9', 'C') Not found in tenthousand
('3', '6', '9', 'D') 7783
('3', '6', '9', 'E') 80177
('3', '6', '9', 'F') 61688
('3', '6', 'A', '0') 22234
('3', '6', 'A', '1') 273445
('3', '6', 'A', '2') 69076
('3', '6', 'A', '3') 26214
('3', '6', 'A', '4') 120032
('3', '6', 'A', '5') 97652
('3', '6', 'A', '6') 26870
('3', '6', 'A', '7') 73285
('3', '6', 'A', '8') 88752
('3', '6', 'A', '9') 64857
('3', '6', 'A', 'A') 25893
('3', '6', 'A', 'B') 244883
('3', '6', 'A', 'C') 6293
('3', '6', 'A', 'D') 60324
('3', '6', 'A', 'E') 16515
('3', '6', 'A', 'F') 257192
('3', '6', 'B', '0') 26649
('3', '6', 'B', '1') 112553
('3', '6', 'B', '2') 45923
('3', '6', 'B', '3') 155584
('3', '6', 'B', '4') 104850
('3', '6', 'B', '5') 88744
('3', '6', 'B', '6') 137064
('3', '6', 'B', '7') 51556
('3', '6', 'B', '8') Not found in tenthousand
('3', '6', 'B', '9') 22706
('3', '6', 'B', 'A') 157747
('3', '6', 'B', 'B') 85876
('3', '6', 'B', 'C') 31456
('3', '6', 'B', 'D') 29207
('3', '6', 'B', 'E') 135496
('3', '6', 'B', 'F') 32073
('3', '6', 'C', '0') 4570
('3', '6', 'C', '1') 9939
('3', '6', 'C', '2') 1127
('3', '6', 'C', '3') Not found in tenthousand
('3', '6', 'C', '4') 47890
('3', '6', 'C', '5') 32210
('3', '6', 'C', '6') 145335
('3', '6', 'C', '7') 214312
('3', '6', 'C', '8') 127750
('3', '6', 'C', '9') Not found in tenthousand
('3', '6', 'C', 'A') 77345
('3', '6', 'C', 'B') Not found in tenthousand
('3', '6', 'C', 'C') 68198
('3', '6', 'C', 'D') 137072
('3', '6', 'C', 'E') Not found in tenthousand
('3', '6', 'C', 'F') 134898
('3', '6', 'D', '0') 47332
('3', '6', 'D', '1') 17570
('3', '6', 'D', '2') 127603
('3', '6', 'D', '3') 82150
