('0', 'E', '6') 758
('0', 'E', '7') 4271
('0', 'E', '8') 772
('0', 'E', '9') 1327
('0', 'E', 'A') 3199
('0', 'E', 'B') 1359
('0', 'E', 'C') 111
('0', 'E', 'D') 12319
('0', 'E', 'E') 5302
('0', 'E', 'F') 1311
('0', 'F', '0') 3887
('0', 'F', '1') 399
('0', 'F', '2') 2370
('0', 'F', '3') 10255
('0', 'F', '4') 527
('0', 'F', '5') 4130
('0', 'F', '6') 1408
('0', 'F', '7') 1400
('0', 'F', '8') 6230
('0', 'F', '9') 9177
('0', 'F', 'A') 1602
('0', 'F', 'B') 1263
('0', 'F', 'C') 5288
('0', 'F', 'D') 2422
('0', 'F', 'E') 1986
('0', 'F', 'F') 4287
('1', '0', '0') 12
('1', '0', '1') 6535
('1', '0', '2') 5928
('1', '0', '3') 5936
('1', '0', '4') 9777
('1', '0', '5') 7490
('1', '0', '6') 10406
('1', '0', '7') 15459
('1', '0', '8') 1978
('1', '0', '9') 18417
('1', '0', 'A') 9514
('1', '0', 'B') 291
('1', '0', 'C') 15480
('1', '0', 'D') 14310
('1', '0', 'E') 7191
('1', '0', 'F') 2904
('1', '1', '0') 1403
('1', '1', '1') 5970
('1', '1', '2') 16225
('1', '1', '3') 5155
('1', '1', '4') 968
('1', '1', '5') 8545
('1', '1', '6') 1030
('1', '1', '7') 8537
('1', '1', '8') 699
('1', '1', '9') 4567
('1', '1', 'A') 2900
('1', '1', 'B') 3779
('1', '1', 'C') 4024
('1', '1', 'D') 3657
('1', '1', 'E') 7168
('1', '1', 'F') 2277
('1', '2', '0') 1843
('1', '2', '1') 10930
('1', '2', '2') 3314
('1', '2', '3') 6090
('1', '2', '4') 1972
('1', '2', '5') 9587
('1', '2', '6') 10457
('1', '2', '7') 3306
('1', '2', '8') 1159
('1', '2', '9') 3334
('1', '2', 'A') 5848
('1', '2', 'B') 6452
('1', '2', 'C') 401
('1', '2', 'D') 393
('1', '2', 'E') 37879
('1', '2', 'F') 281
('1', '3', '0') 2267
('1', '3', '1') 24
('1', '3', '2') 9971
('1', '3', '3') 1619
('1', '3', '4') 3076
('1', '3', '5') 9875
('1', '3', '6') 15219
('1', '3', '7') 148
('1', '3', '8') 586
('1', '3', '9') 47017
('1', '3', 'A') 5207
('1', '3', 'B') 6298
('1', '3', 'C') 662
('1', '3', 'D') 6744
('1', '3', 'E') 3570
('1', '3', 'F') 5156
('1', '4', '0') 1611
('1', '4', '1') 977
('1', '4', '2') 3654
('1', '4', '3') 3939
('1', '4', '4') 916
('1', '4', '5') 2307
('1', '4', '6') 4870
('1', '4', '7') 3668
('1', '4', '8') 1271
('1', '4', '9') 20408
('1', '4', 'A') 4082
('1', '4', 'B') 819
('1', '4', 'C') 4759
('1', '4', 'D') 5859
('1', '4', 'E') 5399
('1', '4', 'F') 8707
('1', '5', '0') 2795
('1', '5', '1') 6740
('1', '5', '2') 2614
('1', '5', '3') 6098
('1', '5', '4') 594
('1', '5', '5') 9668
('1', '5', '6') 10006
('1', '5', '7') 497
('1', '5', '8') 489
('1', '5', '9') 9522
('1', '5', 'A') 14802
('1', '5', 'B') 4246
('1', '5', 'C') 250
('1', '5', 'D') 4118
('1', '5', 'E') 3562
('1', '5', 'F') 7558
('1', '6', '0') 3051
('1', '6', '1') 5846
('1', '6', '2') 7699
('1', '6', '3') 794
('1', '6', '4') 16296
('1', '6', '5') 1699
('1', '6', '6') 470
('1', '6', '7') 14085
('1', '6', '8') 4887
('1', '6', '9') 1094
('1', '6', 'A') 1875
('1', '6', 'B') 2611
('1', '6', 'C') 435
('1', '6', 'D') 258
('1', '6', 'E') 27562
('1', '6', 'F') 5010
('1', '7', '0') 6709
('1', '7', '1') 10138
('1', '7', '2') 9866
('1', '7', '3') 9814
('1', '7', '4') 7877
('1', '7', '5') 14116
('1', '7', '6') 1717
('1', '7', '7') 3444
('1', '7', '8') 1066
('1', '7', '9') 246
('1', '7', 'A') 13481
('1', '7', 'B') 2691
('1', '7', 'C') 9621
('1', '7', 'D') 8538
('1', '7', 'E') 17175
('1', '7', 'F') 4532
('1', '8', '0') 60
('1', '8', '1') 4868
('1', '8', '2') 20170
('1', '8', '3') 1074
('1', '8', '4') 4074
('1', '8', '5') 6597
('1', '8', '6') 6135
('1', '8', '7') 5670
('1', '8', '8') 11769
('1', '8', '9') 4426
('1', '8', 'A') 3512
('1', '8', 'B') 577
('1', '8', 'C') 569
('1', '8', 'D') 9043
('1', '8', 'E') 12707
('1', '8', 'F') 5145
('1', '9', '0') 4251
('1', '9', '1') 3397
('1', '9', '2') 2384
('1', '9', '3') 1237
('1', '9', '4') 1766
('1', '9', '5') 16472
('1', '9', '6') 2184
('1', '9', '7') 13974
('1', '9', '8') 34
('1', '9', '9') 419
('1', '9', 'A') 13045
('1', '9', 'B') 6408
('1', '9', 'C') 6170
('1', '9', 'D') 25738
('1', '9', 'E') 4563
('1', '9', 'F') 6737
('1', 'A', '0') 26
('1', 'A', '1') 3666
('1', 'A', '2') 16186
('1', 'A', '3') 5094
('1', 'A', '4') 1858
('1', 'A', '5') 2472
('1', 'A', '6') 2480
('1', 'A', '7') 11879
('1', 'A', '8') 2744
('1', 'A', '9') 1267
('1', 'A', 'A') 23041
('1', 'A', 'B') 1543
('1', 'A', 'C') 5953
('1', 'A', 'D') 338
('1', 'A', 'E') 5050
('1', 'A', 'F') 355
('1', 'B', '0') 675
('1', 'B', '1') 11994
('1', 'B', '2') 7272
('1', 'B', '3') 3399
('1', 'B', '4') 1850
('1', 'B', '5') 4088
('1', 'B', '6') 1222
('1', 'B', '7') 2036
('1', 'B', '8') 1364
('1', 'B', '9') 16049
('1', 'B', 'A') 13157
('1', 'B', 'B') 10819
('1', 'B', 'C') 39383
('1', 'B', 'D') 278
('1', 'B', 'E') 3098
('1', 'B', 'F') 1920
('1', 'C', '0') 1912
('1', 'C', '1') 5058
('1', 'C', '2') 14055
('1', 'C', '3') 10899
('1', 'C', '4') 1497
('1', 'C', '5') 4618
('1', 'C', '6') 330
('1', 'C', '7') 4966
('1', 'C', '8') 443
('1', 'C', '9') 8518
('1', 'C', 'A') 9991
('1', 'C', 'B') 7753
('1', 'C', 'C') 5002
('1', 'C', 'D') 3382
('1', 'C', 'E') 3079
('1', 'C', 'F') 3385
('1', 'D', '0') 85
('1', 'D', '1') 4697
('1', 'D', '2') 3591
('1', 'D', '3') 1383
('1', 'D', '4') 778
('1', 'D', '5') 3910
('1', 'D', '6') 7991
('1', 'D', '7') 5991
('1', 'D', '8') 1241
('1', 'D', '9') 8145
('1', 'D', 'A') 3033
