('2', '0', '9') 2742R
('2', '0', 'A') 1245
('2', '0', 'B') 340R
('2', '0', 'C') 1554
('2', '0', 'D') 244
('2', '0', 'E') 3947
('2', '0', 'F') 2376R
('2', '1', '0') 3745
('2', '1', '1') 1832
('2', '1', '2') 1657
('2', '1', '3') 2951
('2', '1', '4') 4354
('2', '1', '5') 297
('2', '1', '6') 129
('2', '1', '7') 2812R
('2', '1', '8') 582R
('2', '1', '9') 620
('2', '1', 'A') 634
('2', '1', 'B') 2572
('2', '1', 'C') 752
('2', '1', 'D') 8788R
('2', '1', 'E') 68
('2', '1', 'F') 200R
('2', '2', '0') 4591
('2', '2', '1') 1658R
('2', '2', '2') 38
('2', '2', '3') 1290R
('2', '2', '4') 4590R
('2', '2', '5') 2559
('2', '2', '6') 1920
('2', '2', '7') 3642
('2', '2', '8') 37R
('2', '2', '9') 39
('2', '2', 'A') 10112R
('2', '2', 'B') 1659
('2', '2', 'C') 3451
('2', '2', 'D') 4861R
('2', '2', 'E') 1919R
('2', '2', 'F') 1292
('2', '3', '0') 653R
('2', '3', '1') 4987R
('2', '3', '2') 342
('2', '3', '3') 3281R
('2', '3', '4') 2593R
('2', '3', '5') 2058R
('2', '3', '6') 951
('2', '3', '7') 1411R
('2', '3', '8') 688
('2', '3', '9') 717
('2', '3', 'A') 577R
('2', '3', 'B') 1289R
('2', '3', 'C') 3511
('2', '3', 'D') 973
('2', '3', 'E') 3578R
('2', '3', 'F') 2687R
('2', '4', '0') 4474R
('2', '4', '1') 1830R
('2', '4', '2') 967
('2', '4', '3') 0
('2', '4', '4') 715R
('2', '4', '5') 794R
('2', '4', '6') 1100
('2', '4', '7') 2595
('2', '4', '8') 730R
('2', '4', '9') 2744
('2', '4', 'A') 208
('2', '4', 'B') 2329R
('2', '4', 'C') 570
('2', '4', 'D') 982
('2', '4', 'E') 2078R
('2', '4', 'F') 2721R
('2', '5', '0') 1906
('2', '5', '1') 1310R
('2', '5', '2') 3134
('2', '5', '3') 579
('2', '5', '4') 64R
('2', '5', '5') 434R
('2', '5', '6') 2132R
('2', '5', '7') 1730R
('2', '5', '8') 2560
('2', '5', '9') 1148R
('2', '5', 'A') 313
('2', '5', 'B') 1129R
('2', '5', 'C') 6314R
('2', '5', 'D') 1024
('2', '5', 'E') 1628
('2', '5', 'F') 436
('2', '6', '0') 331
('2', '6', '1') 3851R
('2', '6', '2') 674
('2', '6', '3') 455
('2', '6', '4') 3868
('2', '6', '5') 1380R
('2', '6', '6') 616R
('2', '6', '7') 186
('2', '6', '8') 453R
('2', '6', '9') 5255
('2', '6', 'A') 949R
('2', '6', 'B') 3348R
('2', '6', 'C') 2277
('2', '6', 'D') 6029R
('2', '6', 'E') 3559R
('2', '6', 'F') 1398R
('2', '7', '0') 2757R
('2', '7', '1') 6946
('2', '7', '2') 2803
('2', '7', '3') 1011R
('2', '7', '4') 2034R
('2', '7', '5') 4718
('2', '7', '6') 5210R
('2', '7', '7') 414
('2', '7', '8') 5075
('2', '7', '9') 1261
('2', '7', 'A') 804R
('2', '7', 'B') 1428
('2', '7', 'C') 505R
('2', '7', 'D') 163R
('2', '7', 'E') 5057R
('2', '7', 'F') 279R
('2', '8', '0') 48R
('2', '8', '1') 3597
('2', '8', '2') 66
('2', '8', '3') 36R
('2', '8', '4') 725R
('2', '8', '5') 231
('2', '8', '6') 344
('2', '8', '7') 1400
('2', '8', '8') 295R
('2', '8', '9') 584
('2', '8', 'A') 806
('2', '8', 'B') 5785R
('2', '8', 'C') 3132R
('2', '8', 'D') 3955
('2', '8', 'E') 281
('2', '8', 'F') 1357R
('2', '9', '0') 1671
('2', '9', '1') 1192R
('2', '9', '2') 8021
('2', '9', '3') 326R
('2', '9', '4') 2204
('2', '9', '5') 2009
('2', '9', '6') 242R
('2', '9', '7') 127R
('2', '9', '8') 8723
('2', '9', '9') 40
('2', '9', 'A') 2055
('2', '9', 'B') 100
('2', '9', 'C') 2355
('2', '9', 'D') 2331
('2', '9', 'E') 1359
('2', '9', 'F') 4476
('2', 'A', '0') 2120
('2', 'A', '1') 2929
('2', 'A', '2') 526
('2', 'A', '3') 4726R
('2', 'A', '4') 727
('2', 'A', '5') 2293
('2', 'A', '6') 184R
('2', 'A', '7') 4037
('2', 'A', '8') 20R
('2', 'A', '9') 844
('2', 'A', 'A') 472
('2', 'A', 'B') 1325
('2', 'A', 'C') 7606
('2', 'A', 'D') 1801
('2', 'A', 'E') 3328
('2', 'A', 'F') 328
('2', 'B', '0') 8982
('2', 'B', '1') 2281
('2', 'B', '2') 3915
('2', 'B', '3') 3196
('2', 'B', '4') 412R
('2', 'B', '5') 1426R
('2', 'B', '6') 1660
('2', 'B', '7') 1022R
('2', 'B', '8') 2509
('2', 'B', '9') 1123R
('2', 'B', 'A') 528
('2', 'B', 'B') 3463R
('2', 'B', 'C') 2759
('2', 'B', 'D') 2251R
('2', 'B', 'E') 2396R
('2', 'B', 'F') 632R
('2', 'C', '0') 6543
('2', 'C', '1') 3046
('2', 'C', '2') 6057
('2', 'C', '3') 3512R
('2', 'C', '4') 2300R
('2', 'C', '5') 7941
('2', 'C', '6') 568R
('2', 'C', '7') 202
('2', 'C', '8') 4482
('2', 'C', '9') 1013
('2', 'C', 'A') 98R
('2', 'C', 'B') 524R
('2', 'C', 'C') 1150
('2', 'C', 'D') 311R
('2', 'C', 'E') 1093R
('2', 'C', 'F') 6720
('2', 'D', '0') 789R
('2', 'D', '1') 1799R
('2', 'D', '2') 1910
('2', 'D', '3') 2370
('2', 'D', '4') 2368R
('2', 'D', '5') 1503R
('2', 'D', '6') 4860R
('2', 'D', '7') 3580
('2', 'D', '8') 791
('2', 'D', '9') 12126
('2', 'D', 'A') 1525
('2', 'D', 'B') 165
('2', 'D', 'C') 2036
('2', 'D', 'D') 1480
('2', 'D', 'E') 5771
('2', 'D', 'F') 1215R
('2', 'E', '0') 22
('2', 'E', '1') 2671R
('2', 'E', '2') 229
('2', 'E', '3') 3082R
('2', 'E', '4') 1194
('2', 'E', '5') 750R
('2', 'E', '6') 1651R
('2', 'E', '7') 5095
('2', 'E', '8') 4535
('2', 'E', '9') 507
('2', 'E', 'A') 3163
('2', 'E', 'B') 679
('2', 'E', 'C') 1131
('2', 'E', 'D') 1382
('2', 'E', 'E') 3311
('2', 'E', 'F') 50
('2', 'F', '0') 1186R
('2', 'F', '1') 227R
('2', 'F', '2') 1712
('2', 'F', '3') 2686
('2', 'F', '4') 3183R
('2', 'F', '5') 1312
('2', 'F', '6') 759
('2', 'F', '7') 1982R
('2', 'F', '8') 1293
('2', 'F', '9') 1266R
('2', 'F', 'A') 329R
('2', 'F', 'B') 1537
('2', 'F', 'C') 6569R
('2', 'F', 'D') 420
('2', 'F', 'E') 1552R
('2', 'F', 'F') 160
('3', '0', '0') 2651R
('3', '0', '1') 2968R
('3', '0', '2') 677
('3', '0', '3') 29267
('3', '0', '4') 4473
('3', '0', '5') 2469
('3', '0', '6') 376R
('3', '0', '7') 14888R
('3', '0', '8') 11
('3', '0', '9') 1146
('3', '0', 'A') 3401R
('3', '0', 'B') 2512R
('3', '0', 'C') 4407R
('3', '0', 'D') 322
('3', '0', 'E') 23R
('3', '0', 'F') 2364
('3', '1', '0') 75R
('3', '1', '1') 2579R
('3', '1', '2') 2951R
('3', '1', '3') 15
('3', '1', '4') 410
('3', '1', '5') 810R
('3', '1', '6') 3982R
('3', '1', '7') 1346
('3', '1', '8') 2614R
('3', '1', '9') 17
('3', '1', 'A') 10192R
('3', '1', 'B') 1539R
('3', '1', 'C') 823R
('3', '1', 'D') 44
('3', '1', 'E') 557
('3', '1', 'F') 540
('3', '2', '0') 341R
('3', '2', '1') 2904
('3', '2', '2') 1290
('3', '2', '3') 1328
('3', '2', '4') 716R
('3', '2', '5') 578
('3', '2', '6') 675R
('3', '2', '7') 6039R
('3', '2', '8') 343
('3', '2', '9') 2059
('3', '2', 'A') 2935
('3', '2', 'B') 4654R
('3', '2', 'C') 1412
('3', '2', 'D') 1337R
('3', '2', 'E') 654
('3', '2', 'F') 5299
('3', '3', '0') 3392R
('3', '3', '1') 811R
('3', '3', '2') 3281
('3', '3', '3') 5016
('3', '3', '4') 1178
('3', '3', '5') 1344R
('3', '3', '6') 566
('3', '3', '7') 3984
('3', '3', '8') 6041
('3', '3', '9') 266R
('3', '3', 'A') 565R
('3', '3', 'B') 903
('3', '3', 'C') 902R
('3', '3', 'D') 267
('3', '3', 'E') 1177R
('3', '3', 'F') 3977
('3', '4', '0') 927
('3', '4', '1') 486
('3', '4', '2') 0R
('3', '4', '3') 9271
('3', '4', '4') 29
('3', '4', '5') 3059
('3', '4', '6') 1938R
('3', '4', '7') 2033
('3', '4', '8') 4124
('3', '4', '9') 999
('3', '4', 'A') 1179
('3', '4', 'B') 4667R
('3', '4', 'C') 1794R
('3', '4', 'D') 2913R
('3', '4', 'E') 88
('3', '4', 'F') 3394
('3', '5', '0') 1343R
('3', '5', '1') 3050R
('3', '5', '2') 579R
('3', '5', '3') 6047
('3', '5', '4') 2159R
('3', '5', '5') 2994
('3', '5', '6') 4940
('3', '5', '7') 1009R
('3', '5', '8') 2452
('3', '5', '9') 3324R
('3', '5', 'A') 1489R
('3', '5', 'B') 1485
('3', '5', 'C') 1115R
('3', '5', 'D') 324R
('3', '5', 'E') 1917
('3', '5', 'F') 3589
('3', '6', '0') 2290
('3', '6', '1') 519R
('3', '6', '2') 455R
('3', '6', '3') 952
('3', '6', '4') 1101R
('3', '6', '5') 1953R
('3', '6', '6') 239R
('3', '6', '7') 1560
('3', '6', '8') 1103
('3', '6', '9') 241
('3', '6', 'A') 2879R
('3', '6', 'B') 5419R
('3', '6', 'C') 567
('3', '6', 'D') 8786
('3', '6', 'E') 70R
('3', '6', 'F') 521
('3', '7', '0') 25
('3', '7', '1') 4910R
('3', '7', '2') 1011
('3', '7', '3') 2478
('3', '7', '4') 2902R
('3', '7', '5') 1421R
('3', '7', '6') 1410R
('3', '7', '7') 77
('3', '7', '8') 3570
('3', '7', '9') 4076R
('3', '7', 'A') 825
('3', '7', 'B') 4145R
('3', '7', 'C') 1827R
('3', '7', 'D') 976
('3', '7', 'E') 2025R
('3', '7', 'F') 1981
('3', '8', '0') 4729R
('3', '8', '1') 538R
('3', '8', '2') 36
('3', '8', '3') 711
('3', '8', '4') 1350R
('3', '8', '5') 1999R
('3', '8', '6') 5469
('3', '8', '7') 1339
('3', '8', '8') 779
('3', '8', '9') 689
('3', '8', 'A') 3380R
('3', '8', 'B') 2785
('3', '8', 'C') 2674
('3', '8', 'D') 72
('3', '8', 'E') 364
('3', '8', 'F') 1294R
('3', '9', '0') 34R
('3', '9', '1') 217
('3', '9', '2') 326
('3', '9', '3') 7967
('3', '9', '4') 265R
('3', '9', '5') 868R
('3', '9', '6') 468
('3', '9', '7') 555R
('3', '9', '8') 690R
('3', '9', '9') 509R
('3', '9', 'A') 856
('3', '9', 'B') 1122
('3', '9', 'C') 2430R
('3', '9', 'D') 3422
('3', '9', 'E') 4240R
('3', '9', 'F') 4227
('3', 'A', '0') 3877
('3', 'A', '1') 378
('3', 'A', '2') 4726
('3', 'A', '3') 813
('3', 'A', '4') 7755
('3', 'A', '5') 9R
('3', 'A', '6') 3767R
('3', 'A', '7') 576R
('3', 'A', '8') 396R
('3', 'A', '9') 5107R
('3', 'A', 'A') 439
('3', 'A', 'B') 564R
('3', 'A', 'C') 466R
('3', 'A', 'D') 1558R
('3', 'A', 'E') 261R
('3', 'A', 'F') 1275R
('3', 'B', '0') 2161
('3', 'B', '1') 1703R
('3', 'B', '2') 3196R
('3', 'B', '3') 511
('3', 'B', '4') 3517R
('3', 'B', '5') 1117
('3', 'B', '6') 2420R
('3', 'B', '7') 215R
('3', 'B', '8') 592
('3', 'B', '9') 1054
('3', 'B', 'A') 1326R
('3', 'B', 'B') 1197R
('3', 'B', 'C') 3249
('3', 'B', 'D') 362R
('3', 'B', 'E') 828
('3', 'B', 'F') 834
('3', 'C', '0') 1199
('3', 'C', '1') 3008
('3', 'C', '2') 3512
('3', 'C', '3') 3651
('3', 'C', '4') 1052R
('3', 'C', '5') 335
('3', 'C', '6') 3052
('3', 'C', '7') 1296
('3', 'C', '8') 3279R
('3', 'C', '9') 320R
('3', 'C', 'A') 3241R
('3', 'C', 'B') 2552
('3', 'C', 'C') 1277
('3', 'C', 'D') 6927R
('3', 'C', 'E') 2868R
('3', 'C', 'F') 1405R
('3', 'D', '0') 1171
('3', 'D', '1') 695R
('3', 'D', '2') 2370R
('3', 'D', '3') 974
('3', 'D', '4') 4220
('3', 'D', '5') 1611
('3', 'D', '6') 1765
('3', 'D', '7') 268
('3', 'D', '8') 13R
('3', 'D', '9') 1225R
('3', 'D', 'A') 997R
('3', 'D', 'B') 408R
('3', 'D', 'C') 4567R
('3', 'D', 'D') 110R
('3', 'D', 'E') 945R
('3', 'D', 'F') 4442R
('3', 'E', '0') 1352
('3', 'E', '1') 548
('3', 'E', '2') 3082
('3', 'E', '3') 2318
('3', 'E', '4') 1491
('3', 'E', '5') 11318R
('3', 'E', '6') 1112
('3', 'E', '7') 1039R
('3', 'E', '8') 457
('3', 'E', '9') 4167R
('3', 'E', 'A') 2662
('3', 'E', 'B') 2424
('3', 'E', 'C') 4845R
('3', 'E', 'D') 398
('3', 'E', 'E') 513
('3', 'E', 'F') 6529
('3', 'F', '0') 5591
('3', 'F', '1') 7883
